State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,Location Type,Type Of Facility
West Bengal,Murshidabad,Beldanga I,sub_cen,Mahula SC,NA,24.006483,88.246417,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Kodla SC,NA,24.006667,88.17495,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Kodbeltala SC,NA,24.006667,88.17495,Y,Rural,Public
West Bengal,Nadia,Karimpur II,sub_cen,Dhoradaha West,NA,24.006933,88.582733,Y,Rural,Public
West Bengal,Murshidabad,Beldanga I,sub_cen,Pulinda RCH SC,NA,24.007233,88.2824,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Kuchaidanga SC,NA,24.008233,88.650483,Y,Rural,Public
West Bengal,Murshidabad,Beldanga I,sub_cen,Kholabari SC,NA,24.008417,88.2709,Y,Rural,Public
West Bengal,Birbhum,Rajnagar,sub_cen,Murgathole SC,NA,24.008767,87.27065,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Bhabanipur SC,NA,24.0088,88.083033,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Gonpur SC,NA,24.0109,87.475783,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Charmahula SC,NA,24.011183,88.207217,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Natungram SC,NA,24.01206,88.01163,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Patenda SC,NA,24.01206,88.03166,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Sahajadpur SC,NA,24.012217,88.4801,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Sekpur SC,NA,24.01225,87.857467,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Mahalandi SC,NA,24.01228,88.07339,Y,Rural,Public
West Bengal,Birbhum,Mayureswar II,sub_cen,BRAHMANBAHARA SC,NA,24.01275,87.7632,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Gadadharpur GP HQ SC,NA,24.01405,87.69335,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Baliasisha SC,NA,24.01425,88.7224,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Kushaberia GP HQ SC,NA,24.0146618,88.5403595,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Khosbaspur SC,NA,24.01481,88.01313,Y,Rural,Public
West Bengal,Birbhum,Rajnagar,sub_cen,Joypur SC,NA,24.016467,87.25545,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Lalnagar SC,NA,24.016666,88.3166666,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Pathanpara SC,NA,24.016666,88.45,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Sahabnagar SC,NA,24.016666,88.416666,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Gojnipur SC,NA,24.0166666,88.45,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Sripur SC,NA,24.0166666,88.416666,Y,Rural,Public
West Bengal,Murshidabad,Beldanga I,sub_cen,Sargachhi SC,NA,24.017367,88.232867,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Sundalpur SC,NA,24.01805,88.674183,Y,Rural,Public
West Bengal,Murshidabad,Beldanga I,sub_cen,Khidirpur SC,NA,24.02335,88.223433,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Damra SC,NA,24.023467,87.57535,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Balutipara SC,NA,24.024283,87.642833,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Sonj SC,NA,24.025783,87.731583,Y,Rural,Public
West Bengal,Nadia,Karimpur II,sub_cen,Sahebpara SC,NA,24.0267,88.57225,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Karnasubarna SC,NA,24.027233,88.176083,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Nashipur SC,NA,24.027433,88.4057,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Malopara SC,NA,24.02785,88.42225,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Durgapur SC,NA,24.028433,87.9883,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Simulia SC,NA,24.028583,88.315083,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Garaimari PHC SC,NA,24.0286922,88.6229324,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Majurhati SC,NA,24.0288,87.806867,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Durlavpur SC,NA,24.02885,88.644667,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Rampur SC,NA,24.02895,87.53635,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Hogalberia SC,NA,24.029867,88.713217,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Jodupur SC,NA,24.030517,88.192217,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Bejpara SC,NA,24.033267,88.277317,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Kumarsanda SC,NA,24.03354,88.05405,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Rameswarpur SC,NA,24.03355,88.05409,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Hazarpur Nabagram SC,NA,24.03418,88.03577,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Baharan Sk. Para SC,NA,24.034683,88.3721,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Nischantapur SC,NA,24.034767,88.359833,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Garaimari SC,NA,24.0349865,88.6278,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Baraturigram SC,NA,24.036383,87.6881,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Ratma SC,NA,24.038283,87.805433,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Bagdanga SC,NA,24.0386105,88.5430603,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Padmanavpur SC,NA,24.03945,88.486917,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Madhurkul GP HQ SC,NA,24.0403976,88.5488434,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Birchandrapur SC,NA,24.041933,87.85345,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Nawpara SC,NA,24.04324,88.05404,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Dighalgram SC,NA,24.044033,87.641633,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Kuchiamora GP HQ SC,NA,24.0444527,88.6033936,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Hinglow SC,NA,24.0445,87.580183,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Hogalberia GPHQ SC,NA,24.044917,88.7033,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Hariharpara SC,NA,24.045433,88.4135,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Kalitaladiar SC,NA,24.0457,88.23325,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Sundipur SC,NA,24.046767,88.284833,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Palashdanga SC,NA,24.0471388,88.2428888,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Bibi Nagar SC,NA,24.04717778,88.04416667,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Sontsal SC,NA,24.048317,87.6144,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Kamra GP HQ SC,NA,24.049,87.76265,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Abdulpur SC,NA,24.05,88.38333,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Jibanti SC,NA,24.0506,88.10105,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Udaychandpur SC,NA,24.051,88.11039,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Jamna SC,NA,24.05105,88.0543,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,BaharanSC,NA,24.05155,88.35615,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Natun Swaruppur SC,NA,24.052533,88.484883,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Purandarpur SC,NA,24.0537,88.04294,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Prochandrapur SC,NA,24.053917,87.712733,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Dakhingram SC,NA,24.054583,87.873283,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Baruipara SC,NA,24.054617,88.34595,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Harekrishnapur GPHQ SC,NA,24.0548,88.657467,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Aminabad SC,NA,24.0549984,88.5630493,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Laskarpur SC,NA,24.056409,88.528582,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Talwan SC,NA,24.059517,87.78145,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Madartala SC,NA,24.059567,88.4026,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Kapista SC,NA,24.060033,87.516883,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Kapasdanga SC,NA,24.06055,87.622517,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Shibnagar SC,NA,24.0606289,88.4955444,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Sahadiar SC,NA,24.0607014,88.5768509,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Khidirpur SC,NA,24.06115,88.3232,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Jagatpur SC,NA,24.061567,87.572067,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Krishnamati SC,NA,24.062533,88.239217,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Hari Shankarpur SC,NA,24.0626144,88.6248245,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Malanchi GP HQ SC,NA,24.062667,87.751767,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Sanakpur SC,NA,24.06345,87.838433,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Rajdharpara SC,NA,24.0635,88.295917,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Masurdanga SC,NA,24.0666666,88.35,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Joyrampur SC,NA,24.066983,88.664317,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Gajdharpara SC,NA,24.067902,88.278856,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Lochanmati SC,NA,24.067983,88.449867,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Khamedda Sc,NA,24.068414,87.875563,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Brindabanpur SC,NA,24.0685329,88.536705,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Basudebkhali SC,NA,24.069767,88.21935,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Ghoshgram SC,NA,24.069767,87.81735,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Kabilpur SC,NA,24.069917,87.672817,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Raipur SC,NA,24.07005,87.542583,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Nischintapur SC,NA,24.070633,88.189983,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Kaluha Sc,NA,24.0707,87.877967,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Madhugari GPHQ SC,NA,24.070933,88.704433,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Juginda SC,NA,24.0734138,88.5508499,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Varkata SC,NA,24.074,87.627467,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Nisadbag SC,NA,24.0755,88.1827,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Mollarpur SC,NA,24.075717,87.713033,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Sandhigora Bazar SC,NA,24.07645,87.79535,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Bhakuri SC,NA,24.0765,88.267,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Zamindari SC,NA,24.0767222,88.2563888,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Jiterpur SC,NA,24.076733,88.37875,Y,Rural,Public
West Bengal,Nadia,Karimpur I,sub_cen,Kumri SC,NA,24.0769,88.6613,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Tiktikipara SC,NA,24.077133,88.31575,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Shibpur GP HQ SC,NA,24.0778,87.698483,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Rukanpur SC,NA,24.077867,88.430767,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Atai SC,NA,24.077983,87.999833,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Katakopra SC,NA,24.0785007,88.6105728,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Fatepur GP HQ SC,NA,24.0787,87.7342,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Chaltia SC,NA,24.079733,88.2557,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Kupila SC,NA,24.0800514,88.6472244,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Khamarmati SC,NA,24.0833333,88.45,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Bhagirathpur BPHC SC,NA,24.0836887,88.9490649,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Nagrazole SC,NA,24.0839,88.316117,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Natungram  SC,NA,24.0839,88.1602,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Chh. Paschimpara SC,NA,24.084117,88.2859,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Tarakpur SC,NA,24.0845833,88.2867222,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Gantla SC,NA,24.08465,88.07345,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Kendsorail SC,NA,24.085917,87.527683,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Muktarpur SC,NA,24.0866,88.204417,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Tartipur SC,NA,24.087017,88.472683,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Mahammadpur SC,NA,24.08755556,87.95755556,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Andharmanik SC,NA,24.088083,88.2266,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Swaruppur SC,NA,24.0881,88.4594,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Dakshinnagar GP HQ SC,NA,24.0907726,88.574913,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Prosadpur  SC,NA,24.0909,88.2008,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Raipur GP HQ SC,NA,24.0923195,88.6278305,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Solua SC,NA,24.092417,88.342183,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Sankarpur SC,NA,24.092817,88.4364,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Budhigram GP HQ SC,NA,24.093251,87.866973,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Kharsadanga SC,NA,24.093717,88.29695,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Batikamari SC,NA,24.0937443,88.5350952,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Bhatpara SC,NA,24.094983,88.1537,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Chowanpara GP Hq. SC,NA,24.0962,88.68645,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Bidupur SC,NA,24.09635934,88.68625063,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Mohula SC,NA,24.096617,87.7647,Y,Rural,Public
West Bengal,Birbhum,Mayureswar I,sub_cen,Goala SC,NA,24.097233,87.72885,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Bazarpara SC,NA,24.097283,88.24075,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Kaladanga SC,NA,24.097533,88.277033,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Sandhyazole Sc,NA,24.0979,87.843307,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Tarapur Sc,NA,24.100686,87.8085,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Sahapur GP HQ SC,NA,24.101062,87.8224,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,Hatgachha SC,NA,24.1014,87.602317,Y,Rural,Public
West Bengal,Murshidabad,Kandi,sub_cen,Jiakharda SC,NA,24.101503,88.01429,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Pirtala  SC,NA,24.1017,88.1511,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Indradanga  SC,NA,24.102,88.2119,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Uttarpara SC,NA,24.1046,88.237117,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Sahabajpur GP HQ SC,NA,24.1056728,88.4892349,Y,Rural,Public
West Bengal,Birbhum,Mohamed Bazar,sub_cen,MD Bazar SC,NA,24.105733,87.664983,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Ranjitpara  SC,NA,24.1058,88.1906,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Laha Sc,NA,24.105901,87.864999,Y,Rural,Public
West Bengal,Murshidabad,Hariharpara,sub_cen,Ramkrishnapur SC,NA,24.10595,88.463683,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Fullidanga Sc,NA,24.1063,87.797233,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Khagraghat SC,NA,24.106333,88.2317,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Banjetia SC,NA,24.106417,88.287367,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Bhatsala SC,NA,24.1086636,88.5556107,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Raninagar SC,NA,24.109017,88.223,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Sekhalipara SC,NA,24.1094685,88.5846024,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Paschimgamini SC,NA,24.109933,88.370067,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Bainchitala SC,NA,24.110472,88.382277,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Sahebrampur SC,NA,24.11047894,88.66127297,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Hikampur SC,NA,24.11055,88.307417,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Jalangi RCH SC,NA,24.1106,88.6613,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Ramdaspur  SC,NA,24.1111,88.1739,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Palsanda SC,NA,24.11111111,87.96666667,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Alinagar SC,NA,24.1114864,88.6289139,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Kaliganj SC,NA,24.112317,88.636117,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Goaljan SC,NA,24.113783,88.243383,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Kapasdanga  SC,NA,24.1138,88.1906,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Gudhia  SC,NA,24.1151,88.2049,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Sripore SC,NA,24.115233,88.276017,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Mukundabag  SC,NA,24.1158,88.1425,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Foridpur PHC SC,NA,24.116367,88.684783,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Nimtala SC,NA,24.1181,88.2913,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Tarafrasulpur SC,NA,24.1182938,88.5571671,Y,Rural,Public
West Bengal,Murshidabad,Nabagram,sub_cen,Bagore SC,NA,24.11927778,88.15238889,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Sarangpur SC,NA,24.1193371,88.5014267,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Amjua SC,NA,24.12055556,88.03611111,Y,Rural,Public
West Bengal,Birbhum,Rampurhat I,sub_cen,Kasthogora SC,NA,24.120733,87.703683,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Ramna Etbernagar GP HQ SC,NA,24.1215172,88.5502243,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Nidhinagar SC,NA,24.121967,88.45715,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Hasnabad  SC,NA,24.1224,88.1733,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Kalupur SC,NA,24.123089,88.391598,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Joyrampur SC,NA,24.1231232,88.5431595,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Lalkuthi  SC,NA,24.1242,88.151,Y,Rural,Public
West Bengal,Birbhum,Rampurhat I,sub_cen,Chakpara SC,NA,24.1243,87.753533,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Ranapur Sc,NA,24.124922,87.824122,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Purapara SC,NA,24.12527778,87.91833333,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Nowda SC,NA,24.125617,88.317667,Y,Rural,Public
West Bengal,Murshidabad,Nabagram,sub_cen,Anantapur SC,NA,24.125917,88.11155,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Ghasipur SC,NA,24.126055,88.396388,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Sherpur SC,NA,24.12611111,88.00444444,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Dhanaipur SC,NA,24.1262222,88.4400277,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Debipur SC,NA,24.12645,88.690883,Y,Rural,Public
West Bengal,Murshidabad,Nabagram,sub_cen,Dafarpur SC,NA,24.126483,88.1977,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Jalangi GPHQ SC,NA,24.12726274,88.68983015,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Beniakhali SC,NA,24.1278362,88.486145,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Tikarbaria SC,NA,24.12808586,88.59681425,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Sagarpara PHC SC,NA,24.12815,88.596883,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Joypur SC,NA,24.12833333,87.94388889,Y,Rural,Public
West Bengal,Birbhum,Rampurhat I,sub_cen,Dadpur SC,NA,24.130167,87.80435,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Padamkandi HQ SC,NA,24.131666,87.917777,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Niallishpara SC,NA,24.131733,88.233333,Y,Rural,Public
West Bengal,Murshidabad,Khargram,sub_cen,Bhalkundi GP Hq SC,NA,24.131817,87.98825,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Gangadaspara GP HQ SC,NA,24.1324177,88.5270004,Y,Rural,Public
West Bengal,Birbhum,Rampurhat I,sub_cen,Masra SC,NA,24.132783,87.673183,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Balirghat  SC,NA,24.133467,88.349833,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Sahajadpur SC,NA,24.133483,88.35255,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Ruhia SC,NA,24.133483,88.382367,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Harispur SC,NA,24.134696,88.389232,Y,Rural,Public
West Bengal,Murshidabad,Berhampore,sub_cen,Nowdapara SC,NA,24.13505,88.454567,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Bishnupur GP HQ SC,NA,24.135285,87.884309,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Sannyashidanga SC,NA,24.1353,88.2247,Y,Rural,Public
West Bengal,Murshidabad,Murshidabad Jiaganj,sub_cen,Tentulia  SC,NA,24.1353,88.2247,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Boswa Sc,NA,24.135331,87.876691,Y,Rural,Public
West Bengal,Birbhum,Rampurhat II,sub_cen,Natungram Sc,NA,24.135371,87.885799,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Polladanga RCH SC,NA,24.13555,88.611333,Y,Rural,Public
West Bengal,Murshidabad,Nabagram,sub_cen,Amarkunda SC,NA,24.136,88.1419,Y,Rural,Public
West Bengal,Murshidabad,Domkol,sub_cen,Laxminathpur SC,NA,24.1362285,88.5423813,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Harevaktopur SC,NA,24.136783,88.63595,Y,Rural,Public
West Bengal,Birbhum,Rampurhat I,sub_cen,Belia SC,NA,24.137417,87.78505,Y,Rural,Public
West Bengal,Murshidabad,Jalangi,sub_cen,Hukahara RCH SC,NA,24.138883,88.67375,Y,Rural,Public
West Bengal,Birbhum,Rampurhat I,sub_cen,Goog SC,NA,24.139483,87.72735,Y,Rural,Public
